track_id,track_name,track_artist,track_popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
56jG6y5DJmxo67X4qvWTDD,goldfinger - Frank Walker Remix,laye,32,edm,0.597,0.674,11,-5.456,0,0.0712,0.0855,2.52e-06,0.167,0.445,94.035,217021
39qYD4J4BKvZMQgxfXl5bv,Eye In The Sky,The Alan Parsons Project,67,rock,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,276280
0zRpsXMbE1oBv58A22BhKN,I Must Be High,South Park Mexican,13,rap,0.812,0.625,7,-5.543,1,0.133,0.0385,0.0,0.0714,0.301,81.018,284400
4Ma0AJSqSln7urarBL8A2C,Hey Mr. D.J. - Original Mix - Edit,Zhané,29,r&b,0.868,0.629,2,-6.925,1,0.059,0.043,0.0124,0.0949,0.872,101.291,256640
7d370xeaJldl9wZ6QnL3zs,Powerful,Major Lazer,0,edm,0.598,0.792,11,-4.043,0,0.0478,0.121,0.0,0.158,0.732,97.479,206327
3GmCb7uc8HnCdq0wGozVw2,The Coast (feat. Jvzel),Far East Movement,40,pop,0.543,0.78,7,-5.726,1,0.102,0.0124,5.12e-06,0.171,0.67,84.012,213500
4Ekvue7dDSQAPmtSUGhrK7,Take It Higher,Jenil,19,r&b,0.77,0.866,7,-3.299,1,0.142,0.0055,0.00155,0.703,0.716,128.028,138287
3Y6XWs8xMlCngyIxNOFnsp,Sound of da Police,KRS-One,62,rap,0.794,0.95,1,-8.78,1,0.294,0.124,7.71e-05,0.133,0.324,94.984,258507
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Christina Perri,79,pop,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120
1t8VoYuUY5oA2QKbquMZQp,Down Came the Rain,Electric Light Orchestra,49,rock,0.548,0.823,0,-7.313,1,0.037,0.105,0.914,0.651,0.574,114.02,208093
5WfJIIeRKbfaIUI5YUfRL0,Don't Let Me Go (Remake) - Radio Edit,Dubdogz,55,edm,0.684,0.668,5,-6.297,0,0.0459,0.00683,0.000193,0.318,0.357,123.971,171549
4mjfRYk0fLap5v6no1Aujw,Los Que Son,Jamby el Favo,49,rap,0.584,0.485,1,-9.608,1,0.253,0.524,0.0,0.135,0.405,138.767,166080
0VfUUuAT8TbTRKbRmlxMMo,Ryo,Joris Voorn,50,edm,0.57,0.779,8,-7.85,1,0.0301,0.00525,0.891,0.367,0.206,126.015,389929
5xpScO7frkFncHij08H2C8,Cold Blood (feat. Jeffrey James),Tungevaag,45,edm,0.584,0.776,11,-4.565,0,0.0925,0.046,0.0,0.0638,0.367,167.956,194301
38rSSynmRf2kxslXKS50u8,"Un Audífono Tú, un Audífono Yo",Javiera Mena,0,pop,0.609,0.542,7,-8.915,1,0.0296,0.661,0.0133,0.112,0.336,138.027,192613
46eK1kembooWblMi7M7yLM,Look at Me Now,Brennan Savage,72,rap,0.649,0.538,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075,150000
4Ma6PJzFccAJOXy0vbDxcU,Old Train (feat. Struggle Jennings),Adam Calhoun,33,rap,0.607,0.599,0,-8.652,0,0.302,0.15,0.0,0.385,0.372,80.061,201495
1YDFdfd0ozvJKa2KG94vHg,Road Trips,Kyle Watson,0,edm,0.913,0.568,6,-9.01,0,0.135,0.0226,0.654,0.079,0.629,121.989,299181
2Cc4xF0pwkk3G3VE1YofUu,Death On Two Legs (Dedicated To...) - Remastered 2011,Queen,12,rock,0.373,0.691,2,-6.219,1,0.0554,0.362,4.03e-05,0.133,0.499,124.767,223920
7MjwVppOnmmhM9cufyMHzV,Tal y Como Estás,Mario Guerrero,31,latin,0.779,0.838,10,-3.222,1,0.0924,0.162,4.69e-05,0.0826,0.911,91.011,208692
5ridPhhb2fWEtyu2EZk9aH,Pimpin' Ain't No Illusion (feat. Kool-Ace & Too $hort),UGK,17,rap,0.842,0.478,1,-9.489,0,0.163,0.005,9.97e-06,0.112,0.797,156.079,356920
0TEekvXTomKt3hdXDZxxeW,Ribs,Lorde,58,pop,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969
1mC0kUHfD8YzjffB8K4m5n,"Guarding The Gates - From ""Queen & Slim: The Soundtrack""",Ms. Lauryn Hill,3,r&b,0.314,0.743,11,-6.396,1,0.115,0.125,0.0,0.363,0.332,147.209,360312
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,60,rap,0.761,0.683,2,-10.889,1,0.164,0.141,0.0,0.342,0.671,101.787,286693
2IFCWNYV2xSaGvw4ohfrnu,One Way,Divino,35,latin,0.669,0.927,3,-4.143,1,0.118,0.539,0.0,0.0527,0.849,110.077,221467
6axmyjkLHvdunPgr3lArhQ,Proud Of You,Skooly,15,rap,0.702,0.67,1,-5.684,0,0.0873,0.0535,0.0,0.0813,0.782,75.975,189218
5qxULZVAM943gPjtMaH5NX,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,44,pop,0.639,0.907,7,-4.749,0,0.189,0.0444,0.0,0.114,0.699,120.954,214280
6ZQSvQh5wb2M5AaEaoymMY,Don't Leave Me,Blackstreet,36,r&b,0.791,0.585,2,-4.609,0,0.0346,0.0817,0.0,0.0775,0.732,81.809,310867
3mau755ebHNf9B0qXAQXF9,JOYFUL,X Ambassadors,46,r&b,0.257,0.451,9,-6.577,1,0.0326,0.0917,2.14e-05,0.0869,0.112,77.439,232560
7i9763l5SSfOnqZ35VOcfy,Heavydirtysoul,Twenty One Pilots,71,rock,0.613,0.873,7,-6.376,0,0.0449,0.00397,0.00111,0.367,0.392,129.989,234813
1GNILHmZkkjTUDXuDDKw24,High Note,GAWVI,0,edm,0.788,0.685,2,-6.785,1,0.0529,0.0134,0.0,0.0927,0.741,110.974,194275
1INtYY3PE2RP7NrhHOsBaz,Palmar,Caloncho,63,latin,0.859,0.505,7,-8.766,1,0.0397,0.798,0.0671,0.27,0.796,133.988,193627
7B8WqbL0M5XfaexaGuaSps,Overdrive,Dylan Wild,36,r&b,0.348,0.866,5,-4.369,0,0.345,0.0644,0.0,0.111,0.542,160.15,134076
6kIjEtjnuvhGuHPhYW7WhB,Me Despierto,Ecko,48,rap,0.818,0.664,9,-4.684,1,0.0463,0.192,0.0,0.0927,0.729,133.01,185865
6hlgx0DEqPvQPd6dBpt5hV,When It Rains,Mr. Popular,33,pop,0.326,0.396,4,-8.936,1,0.0324,0.862,8.99e-05,0.109,0.0614,86.943,157500
2etXE1dGLhdU9ykVxxYUd6,Seek Bromance - Avicii’s Vocal Edit,Tim Berg,0,edm,0.625,0.836,1,-5.376,0,0.0339,0.137,0.909,0.041,0.187,126.021,234560
7FYHbpT005CqRulSFkBC81,Noc,White 2115,45,rap,0.698,0.676,1,-7.143,1,0.0331,0.524,0.0,0.32,0.516,94.079,187858
0dBatXn1vVUl0jLgXRClwD,Bennie And The Jets - Remastered 2014,Elton John,66,rock,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322549
2j7hWAkXq1OvuyFoobuMTc,Falling Apart,Take The Day,31,rock,0.497,0.957,11,-3.994,0,0.0528,0.000845,2.72e-05,0.123,0.287,110.0,222200
2BYdSTQjd7e836KDacYjQt,Right Here - Human Nature Radio Mix,SWV,39,r&b,0.613,0.728,9,-5.566,0,0.0623,0.0194,0.0122,0.0929,0.71,94.016,226773
3LE6oaTvpfu3nN4t9U0DmJ,"Serial Killa (feat. The D.O.C., Tha Dogg Pound & RBX)",Snoop Dogg,55,rap,0.697,0.943,2,-4.954,1,0.175,0.00269,0.0,0.0773,0.754,99.468,212853
39ebdsdmxmnX8NmL6ya2es,Fast,Salty Dog,30,rock,0.584,0.916,4,-5.903,0,0.0339,0.00252,0.168,0.276,0.717,125.814,289387
25gSVIBOWeUqXG8DnzpCCs,Long Live the Chief,Jidenna,2,latin,0.874,0.737,11,-3.836,1,0.25,0.0229,0.0,0.0803,0.626,85.006,163256
2ZrM2IfZelBZMZoBq9y4kj,Like I Love You,Lost Frequencies,38,pop,0.863,0.588,1,-7.141,1,0.0847,0.142,3.42e-05,0.457,0.751,117.911,190174
2XBWT6qciUWR1HCmiPwrEV,People Crying Every Night,A R I Z O N A,51,pop,0.666,0.584,7,-5.259,1,0.124,0.219,0.000847,0.111,0.707,99.997,221550
0ZFwhcWziYoDmbD7X1HprG,Free Spirit,Jack & James,20,edm,0.641,0.935,10,-4.277,0,0.0612,0.0272,0.00432,0.117,0.307,127.969,173906
2vwSLlS9YDk1rlbkbImV55,Tremor - Original Mix,Dimitri Vegas & Like Mike,0,edm,0.63,0.943,6,-4.185,0,0.0365,0.000328,0.726,0.938,0.409,127.976,294375
0yKXxMgfRpYzVeIbPZss5B,Here,Alessia Cara,2,r&b,0.382,0.816,0,-3.957,1,0.09,0.0867,0.0,0.0649,0.34,119.587,200226
6lTxUkFSQfGodETUF2TwsC,Dance Impulse,Agents Of Time,14,edm,0.786,0.805,7,-10.795,1,0.0501,0.00291,0.859,0.32,0.368,126.02,371907
3u18DwDsN8r88M3Tf0McAc,Hey Mister,Tujamo,23,edm,0.803,0.875,0,-5.933,1,0.0467,0.00115,0.882,0.0471,0.427,126.998,281374
4l8MrLcITpm1mbNzlhreDy,Keep Calm (feat. Craigy-T & Gregor Salto),OYE!!!,37,latin,0.814,0.875,2,-1.373,0,0.23,0.44,1.17e-06,0.146,0.717,107.978,136667
42RNed8OKmgCKojATx0fiv,Besos Mojados,Wisin & Yandel,0,latin,0.646,0.81,2,-6.482,1,0.141,0.0959,2.68e-05,0.266,0.361,95.985,264680
0wiBYsf6AMo2oIMIubtqOT,Platinum Plus,Big L,0,rap,0.627,0.64,10,-10.141,0,0.301,0.000894,0.0,0.0942,0.882,97.226,217733
6bN4G05NL8UuY0EOergP6F,Surra de Bunda - Gregor Salto and Sidney Samson Remix,As Tequileiras do Funk,13,latin,0.888,0.758,5,-4.484,0,0.257,0.00151,0.000349,0.0979,0.396,126.0,131429
6wU8XNHA98WAzNiLqiQiru,I'm OK (feat. Shaylen),Manila Killa,43,pop,0.665,0.595,1,-7.036,0,0.0518,0.227,0.0,0.217,0.593,96.971,204076
0IKK48xF4eEdfofyaeKWWO,PILLOWTALK,ZAYN,65,pop,0.588,0.702,11,-4.271,1,0.0496,0.104,0.0,0.089,0.429,124.909,203686
0X108Ku9IS4s8f4IndB9c6,You Better Be Mine,Vitø,18,edm,0.565,0.846,3,-3.667,0,0.0465,0.0624,1.07e-06,0.254,0.194,92.034,211680
1SDLrgSkAw2LcdXfWArPgs,Crash My Car,COIN,10,pop,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307
4ccp9ytoMerEU0967Okhu6,FUTARI x PARTY,CREAM,40,pop,0.866,0.746,8,-6.139,0,0.0706,0.446,0.0,0.133,0.594,100.019,184935
0ReT7m0XSd8CPMednez2jT,Hay Que Celebrar,Brray,60,latin,0.831,0.733,6,-6.35,0,0.103,0.115,0.0,0.271,0.482,93.035,241733
32lmL4vQAAotg6MrJnhlQZ,Work,Rihanna,31,rap,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320
5s6YxDJaHIz08u1Wj0KGnZ,Mek It Bunx Up,DeeWunn,52,rap,0.947,0.806,11,-4.191,0,0.296,0.00815,0.0,0.0811,0.634,99.999,215700
049NJ23pZOBKj9GNJUgd60,Beautiful Trauma - MOTi Remix,P!nk,29,edm,0.721,0.747,7,-7.02,1,0.079,0.0154,4.01e-05,0.175,0.248,125.94,209778
6wtcxwSJs82tpdeIoj93LF,While I'm Alive,STRFKR,53,pop,0.706,0.69,9,-5.538,0,0.0308,0.0538,0.465,0.281,0.81,100.002,230053
6AFriNYjYl71mqRCky4PgJ,Был хулиганом,StaFFord63,29,rap,0.732,0.592,9,-12.303,0,0.32,0.457,0.0,0.303,0.961,149.982,169665
5sCVvW7CrJjZrJ5rgg8lMF,Free,Dyro,38,edm,0.682,0.862,5,-2.96,0,0.0364,0.00578,1.09e-05,0.0761,0.227,127.978,221250
15DBBKEzADEOn2Dld1HKO0,Don't Play,Chris Goldarg,14,edm,0.708,0.95,0,-4.081,1,0.074,0.014,0.334,0.0596,0.425,127.997,185664
6w1hZMlo2SVuq29liebhb8,Poker Face,Lady Gaga,6,pop,0.849,0.826,4,-4.609,1,0.0752,0.124,2.28e-06,0.0869,0.753,119.002,237400
2L8nI0gMmceLCmEkdXQYTu,Quiero - Reggaeton Romantico,Cheeky El Exotico,29,latin,0.862,0.52,6,-8.166,0,0.0654,0.371,0.00323,0.0934,0.633,95.029,174384
0wokCRaKD0zPNhMRXAgVsr,Ordinary World,Duran Duran,72,rock,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,340200
1WtkrKWpfFx75erK1VqtQh,Tender Love,Force M.D.'s,52,r&b,0.34,0.336,8,-7.288,1,0.0289,0.765,0.000114,0.126,0.0932,142.631,234053
0j5X6DrzkgY64Mm8NQp5mi,Lose Yourself - Soundtrack Version,Eminem,8,rap,0.69,0.747,2,-4.583,1,0.264,0.00984,0.000685,0.355,0.0703,171.367,326640
4uKop5eqeLow56qacdfO1P,Breakfast In America,Supertramp,35,rock,0.597,0.487,0,-11.47,0,0.0307,0.462,0.0,0.0915,0.802,75.104,159333
2h1rjzw90ZeMgbzOHJFHao,What If I Was Nothing,All That Remains,0,rock,0.434,0.768,4,-5.824,1,0.0375,0.00632,0.0,0.0939,0.221,143.993,277360
2ve5NyzWHUbIYxL33goCX7,Wow.,Post Malone,41,rap,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547
0C3QADQBYFjcSeU8bY7Oex,Simple Hit,Dombresky,55,pop,0.631,0.951,5,-6.203,1,0.0439,0.108,0.836,0.173,0.703,124.007,219715
29ZXwWOOLz9t5fa3eT3i7T,223's (feat. 9lokknine),YNW Melly,77,rap,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640
2Qyw31R2cnaEFgdHwBcT98,Impala,Santoz,62,rap,0.788,0.595,2,-8.01,1,0.0832,0.339,0.0,0.0941,0.628,81.97,250583
5maiCdBRKITzSbx4mdyy8r,Where Is the Love (Wave Remix),Alex Martura,53,edm,0.793,0.645,2,-9.815,0,0.0443,0.531,0.00021,0.1,0.365,115.98,184138
6sIMSl1n3KDPr03Fw8mujd,Next Lifetime,Erykah Badu,59,r&b,0.643,0.413,8,-11.929,0,0.0564,0.129,0.00105,0.095,0.339,130.026,386627
7pFRhCj70NUNZG4xMDEQj8,Soul Mates,Jazzinuf,52,rap,0.517,0.509,3,-9.917,1,0.137,0.407,0.311,0.251,0.37,74.98,96343
0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,73,r&b,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,202805
5NARCwodmWYJk1o9S7BLYs,The Spark,Afrojack,1,edm,0.637,0.93,11,-3.754,1,0.0463,0.142,0.0,0.133,0.513,126.031,243754
3p7hKG5voXWeSlpszlxTUF,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,0,rock,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,282400
3JzfUGNaBr4KyZwadF2zBQ,AI O MAKIMODOSHITE,Kiyotaka Sugiyama,19,rock,0.558,0.412,2,-15.819,1,0.0608,0.443,0.0,0.17,0.617,87.287,248333
1FOUJzuApMpMM1wiuy3qfl,Renegade,Styx,49,rock,0.468,0.733,2,-6.36,0,0.0446,0.112,3.26e-06,0.153,0.681,105.793,253893
3YNUXos2DxxfC4ZwNAfjwi,better things,Ymori,13,rap,0.654,0.483,10,-8.072,1,0.175,0.978,0.838,0.29,0.785,139.956,126981
1q6xOQsaMIKNfdu8cREwV0,Too Much Birthday,People Under The Stairs,22,r&b,0.773,0.953,11,-5.008,0,0.149,0.106,0.000117,0.869,0.649,95.998,198586
2OtcGlYvI7rMGNJKG6pDLg,Afterlife,Greyson Chance,39,pop,0.487,0.734,0,-5.506,1,0.063,0.18,0.0,0.0997,0.308,171.987,196911
0LDFH1WLQ6NPEMH556LUGs,Shutter Island,Jessie Reyez,63,r&b,0.544,0.459,1,-7.684,0,0.245,0.245,0.0,0.0627,0.418,172.12,187240
0Y6D9Zztdntz7kOZWYsTno,Dilemma,Jemme,47,latin,0.707,0.62,0,-5.402,1,0.081,0.72,0.00109,0.405,0.696,95.955,213438
1UPTBEmUF8M2AtzTiqZOT8,EF2MOZ,Ben Remember,32,edm,0.504,0.942,1,-4.814,1,0.053,0.0137,0.00162,0.084,0.0334,124.045,226452
26fw0kxJC9jfo9iPt7R2Yp,L'ammore,Gigi D'Alessio,45,r&b,0.685,0.619,9,-8.43,1,0.0418,0.592,0.00076,0.257,0.47,95.038,227173
6AfvfheW6VzyV1MNyZ9XXd,Rave (feat. Kris Kiss),Steve Aoki,44,edm,0.628,0.98,5,-2.776,0,0.0766,0.0105,0.0687,0.444,0.464,128.093,205584
7iWxKANfS7XgfKPZW9whfR,Destiny,Night Tempo,21,r&b,0.587,0.993,6,-4.698,0,0.442,0.0701,0.00907,0.0692,0.27,120.057,208000
4JYUDRtPZuVNi7FAnbHyux,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,57,rap,0.52,0.847,9,-5.3,1,0.427,0.272,0.0,0.325,0.799,177.371,302013
3ORfa5ilEthp2U0TRcv7kv,Patiently Waiting,50 Cent,62,rap,0.538,0.675,0,-2.3,1,0.335,0.245,0.0,0.362,0.519,78.985,288880
5V2sX7luo5vAsnfp8mBA3m,Torn to Pieces,Pop Evil,59,rock,0.612,0.654,0,-5.455,1,0.0287,0.0136,1.16e-05,0.121,0.322,122.101,196253
5Xn4IyTtW6FUGIUyWjbUHG,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,71,r&b,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,195419
0yTzy8hWBrN0rLlM7oUF7L,Snatch,Bassjackers,50,edm,0.697,0.966,8,-3.396,1,0.119,0.000652,0.0672,0.106,0.353,130.016,181846
5MZTbx7AMI6Ezc1q1cqOAb,Rumours - Long Version,Timex Social Club,0,r&b,0.873,0.754,8,-6.286,1,0.0496,0.0377,0.0,0.053,0.556,106.33,288533
0U0I5P78T1kAW3H6aAKb8h,OhLaLa,Ninjula,22,edm,0.816,0.422,10,-9.473,0,0.0603,0.0009,0.868,0.13,0.776,114.975,185739
4ICSZfaKo9t9JRClVZwEpG,Waterfalls,THE WLDLFE,48,pop,0.67,0.558,7,-7.615,1,0.0266,0.0572,0.0196,0.106,0.437,106.081,269119
4GNCf7mGb5NmZPx4NbHO9h,Come On To Me (feat. Sean Paul),Major Lazer,1,edm,0.666,0.914,2,-4.397,1,0.0477,0.0105,1.83e-05,0.0914,0.365,110.003,213818
5nKI7U4XDUEQBX4vxUnGWh,Heartbreak,Blasterjaxx,41,edm,0.605,0.867,2,-4.993,1,0.0447,0.0102,4.99e-05,0.861,0.296,128.024,204395
0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,73,pop,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853
17NW5LLmN6PXrUdknZ6iT1,Miss U,Kidd Keo,63,rap,0.753,0.68,0,-7.749,1,0.196,0.29,0.0021,0.0912,0.351,149.993,259200
5uw9UIOXj6R8pOwXte8F5h,Little Lies,Fleetwood Mac,18,rock,0.63,0.688,2,-9.816,1,0.0266,0.124,4.78e-05,0.158,0.893,124.825,218040
5qGm4fh5w7VLeAry2SSHqG,Nothing Can Hold Us Down (feat. Haris) - Dr Phunk Extended Remix,Hardwell,20,edm,0.49,0.614,5,-10.239,0,0.0289,0.0206,1.65e-05,0.199,0.369,150.041,257638
2deqDqxjn8W7JQ0szZMRdk,Bones (feat. OneRepublic) - Steff da Campo Remix,Galantis,2,edm,0.639,0.9,6,-4.803,0,0.0627,0.00872,0.00936,0.108,0.737,126.012,167624
4u7hiFNXUeTG3A4dqQrkcd,Resurrection,Common,56,r&b,0.769,0.682,1,-12.584,1,0.354,0.0252,0.000384,0.702,0.433,91.486,227827
3KapR70eIR6Zm3kJfG4oB3,Feel The Vibe,BJ The Chicago Kid,59,r&b,0.631,0.8,2,-6.546,0,0.0506,0.188,0.000533,0.64,0.857,87.482,240884
4TWweFic7KA6u4yrm92guH,Make Way,Keith Cullen,29,edm,0.525,0.843,0,-5.247,1,0.0512,0.156,0.0,0.063,0.614,149.995,224064
79DmpsJcjNdrxEGM5yKKPx,don't tlk,toast,44,pop,0.573,0.865,9,-7.289,1,0.0397,0.000376,0.627,0.534,0.96,129.983,170077
3sjNC7nogOlUlMuD7MwMrs,Turn Around,Manuel Costa,32,edm,0.473,0.932,3,-3.991,0,0.167,0.293,0.102,0.079,0.657,123.903,167947
6kyhJvTKWQzlcYywNZRDsy,Heartbreak Back,Frank Walker,50,pop,0.709,0.616,9,-6.246,1,0.213,0.38,1.57e-05,0.312,0.576,91.921,216848
3jipFRgLyKK0oJoG1pKicx,Jaded,Drake,4,r&b,0.766,0.272,0,-5.696,1,0.041,0.0366,0.0,0.175,0.037,116.036,262453
38wCbVfMreML5ZhF5iQuKA,Disorder - 2007 Remaster,Joy Division,68,rock,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,209040
3e67tA2GrEHOq6Nz9ucrzY,Bussin Out Da Bag,Tyga,34,rap,0.742,0.649,0,-4.466,1,0.306,0.0248,0.0,0.52,0.446,169.951,242313
6N29ryH844QydR2Q3ULSdC,OK (Anxiety Anthem),Mabel,70,pop,0.684,0.803,8,-3.849,0,0.0882,0.276,0.0,0.128,0.531,98.985,216547
5Cevkgj9FyNRFIwY3xSCn8,Hold On (with Georgia Ku),ILLENIUM,64,pop,0.506,0.744,9,-3.605,1,0.042,0.0463,6.62e-06,0.52,0.396,76.056,235263
6oZC67hykNymha30UCm0PI,Her Eyes,Rushin',36,edm,0.872,0.752,1,-4.214,0,0.264,0.0104,0.0993,0.685,0.208,128.063,243752
2IY7eOUDjw2ArKYxKa2jXc,Starboy,The Weeknd,7,latin,0.682,0.592,7,-7.033,1,0.281,0.169,5.49e-06,0.136,0.5,186.041,230467
3qeJ84Y6PRS9LtliOuT94Z,My Friend,Yves V,54,pop,0.471,0.911,2,-4.372,0,0.0594,0.0316,0.00648,0.571,0.197,126.112,170000
5zZJ9yrJw4bxoPTLoRXfIl,Falling for Ya,Jordan Fisher,46,pop,0.628,0.858,1,-4.06,0,0.184,0.154,0.0,0.156,0.707,170.049,124613
7a6DXdC46FGSCNT4hLxbAe,"The Light (feat. Bilal, Robert Glasper Jr., Kenneth Whalum & Burniss Earl Travis II)",Big K.R.I.T.,33,r&b,0.401,0.834,11,-5.546,0,0.161,0.244,0.0,0.365,0.17,129.443,244766
0XPZzPRsYxxsVQCQYb6IEH,"Motownphilly - 12"" Dub",Boyz II Men,15,r&b,0.717,0.91,7,-7.256,1,0.072,0.00427,0.158,0.347,0.648,113.728,247213
4Yk3S2fj55EIP6GaFjghSn,Vamos Pa' La Calle,Bad Bunny,3,rap,0.728,0.877,6,-3.552,0,0.176,0.544,0.0,0.316,0.78,88.024,207480
0FigU3fBZd8gtBYR3XUx5e,Fade All My Life,Unlike Pluto,40,edm,0.578,0.671,0,-5.351,1,0.0902,0.0135,0.0,0.408,0.16,84.993,175059
3aRiplMITqwiQdqxm4gXl0,New Jack Hustler (Nino's Theme),Ice-T,45,rap,0.83,0.859,7,-9.213,1,0.124,0.000971,0.0,0.214,0.654,109.321,283307
6fIVDVyzymH4OAlNhJ93k3,Verano En París - Remix,Jerry Di,70,latin,0.68,0.752,11,-3.987,1,0.372,0.214,0.0,0.225,0.461,191.977,275400
0Osbam159ngkQww6isBBQJ,A Horse with No Name,America,50,rock,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240
1abFkY2jm6KDFMZ7RD9YJh,Painkiller,Ruel,74,latin,0.675,0.414,5,-6.508,1,0.0569,0.105,0.0,0.192,0.439,128.927,213598
5qFDMxXqSYs00jaAHtnXfE,Something New,Secret Weapons,35,pop,0.548,0.907,11,-5.236,1,0.057,0.0105,0.0,0.274,0.581,96.01,217200
74t8ZSV8l9ifqSVZGLyMTv,Love Hate Relationship,Trapt,37,rock,0.483,0.946,4,-5.301,1,0.133,0.00886,0.0,0.153,0.459,171.982,253947
1vMPOXedoeZCtHzBB2Vart,We Won't Leave You,Steve Void,7,edm,0.46,0.658,10,-5.692,0,0.0351,0.0931,0.000432,0.0777,0.142,86.122,189778
0rRHFywFG6H7NAl2wMMCZg,Happy Birthday,Flipsyde,3,rap,0.552,0.653,7,-6.881,1,0.228,0.329,0.0003,0.202,0.293,93.893,195547
1IDFcb3cjkj2dhv3UaxX9b,De Tranquilote,Danny Romero,74,latin,0.682,0.669,2,-7.15,1,0.0951,0.105,0.0,0.071,0.889,79.929,177208
6gXTlkZQjtNo5j3Kp86H4G,I Would Like - R3hab Remix,Zara Larsson,49,edm,0.672,0.763,2,-3.864,0,0.0565,0.0728,0.0,0.135,0.318,139.94,147000
0ASiR17kpfgI59yiu7lw99,Festa das Delícias,Raufão,38,rap,0.733,0.567,5,-5.856,0,0.176,0.273,0.0,0.106,0.413,116.998,153391
3HlB3FeLdjTfLW2T1Czaba,Gam Gam,Luca Testa,30,edm,0.488,0.976,9,-3.823,0,0.0544,0.0192,0.276,0.237,0.378,75.027,179200
3O0e0LHTpza0rYVDbZfQ4r,Can We Pretend (feat. Cash Cash),P!nk,75,pop,0.524,0.806,1,-3.447,0,0.406,0.197,0.0,0.101,0.45,115.172,224360
5jbG38paHIeVJc57uXUNYt,Laura no està,Nek,58,latin,0.651,0.717,9,-5.201,0,0.0296,0.44,0.0,0.13,0.501,125.976,225240
06Nd516Lt4T9Y9LIfGeLux,Virgin,Heistheartist,12,edm,0.857,0.52,6,-12.819,1,0.145,0.00373,0.0106,0.087,0.681,139.983,170629
6wkllclp0jRam4sJnChjkD,Fujiyama Lights,Mujo,49,rap,0.76,0.164,9,-10.921,0,0.451,0.178,0.0135,0.124,0.623,76.638,100630
7DtU5wN2b4dgOvcb5HNtxI,When I Grow Up,Confetti,42,pop,0.765,0.694,5,-7.036,1,0.352,0.0563,0.0,0.374,0.394,91.992,168931
3kE5NmMUCPLw5sbWxUQToU,Losers,Frawley,33,pop,0.672,0.68,5,-4.854,1,0.173,0.138,0.0,0.0729,0.674,170.003,201467
69QcWpdUgpumeSSKLu4CZg,Воу-воу палехчэ,Jah Khalib,50,rap,0.809,0.526,11,-7.877,0,0.0527,0.351,3.01e-05,0.178,0.713,124.063,209591
1rxFqPtriV25MxPFEv0hOa,Music Is Our Religion,Blasterjaxx,39,edm,0.162,0.972,2,-4.422,1,0.0782,0.00692,0.0284,0.29,0.266,195.041,195692
0Jcnr8HUGQdaOiSkqpdEKX,Something About the Sunshine,Anna Margaret,54,pop,0.692,0.797,5,-6.248,1,0.0439,0.0863,0.0,0.186,0.763,125.023,186800
7zTTDkkLkJ2iHAqq1daDCr,OUTTA MY MIND,Monsune,65,r&b,0.689,0.463,2,-8.121,0,0.0365,0.066,0.000152,0.145,0.864,86.998,226006
1qOU8KzFifXE9YrgjVwYvc,Here I Go Again - 2018 Remaster,Whitesnake,65,rock,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395
